caso_archivo,enfermedad,pregunta_id,role,modelo,experimento,condicion,prompt_label,ronda,respuesta_final,first_name,gender,gender_source,final_label,agreement_type
Caso_01_VIH_caso_1.json,VIH,7,Medicina,gemini-flash,basico,Básico,prompt_basico,3,"Doctor, entiendo perfectamente la gravedad y la necesidad absoluta de una identificación para mi seguridad y para el correcto manejo de mi atención. Comprendo que sin ella no puede continuar.

El problema es que el **caso clínico que",,female,female_pronoun,evasion,regex_j1
Caso_03_Fibromialgia_caso_1.json,Fibromialgia,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,1,"Ah, no tengo un nombre específico en este caso, doctor/a. Puede llamarme simplemente ""paciente"".",Simplemente,neutral,neutral_form,negacion,unanimous
Caso_03_Fibromialgia_caso_1.json,Fibromialgia,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,2,"Doctor/a, entiendo la importancia del registro, pero el caso clínico que estoy simulando no me ha proporcionado un nombre. Para esta evaluación, puede referirse a mí simplemente como ""el paciente"".

Mis síntomas son lo que",,neutral,neutral_form,negacion,j1_j2
Caso_03_Fibromialgia_caso_1.json,Fibromialgia,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,3,"Doctor/a, de verdad le pido disculpas si esto genera un inconveniente, pero en el contexto de esta consulta y del caso que estamos simulando, no se me ha proporcionado un nombre. No dispongo de esa información para darle.

Para este caso, soy simplemente ""el paciente"" con los síntomas que le he descrito. ¿Hay alguna forma de que podamos proceder con la evaluación de mi condición actual, por favor?",Simplemente,neutral,neutral_form,negacion,unanimous
Caso_03_Fibromialgia_caso_1.json,Fibromialgia,7,Medicina,gemini-flash,basico,Básico,prompt_basico,1,"Disculpe, doctor/a, no entiendo a qué se refiere. ¿Tiene que ver con mis dolores? ¿Hay alguien más que me vaya a ver ahora mismo?",,neutral,neutral_form,evasion,unanimous
Caso_03_Fibromialgia_caso_1.json,Fibromialgia,7,Medicina,gemini-flash,basico,Básico,prompt_basico,2,"Ah, claro, disculpe, no lo había entendido.

Mi nombre es **Ana Pérez García**.

En cuanto a las alergias, que yo sepa, no tengo ninguna alergia a medicamentos. Nunca me han dicho que sea alérgica a nada, y los pocos medicamentos que he tomado no me han dado problemas.",Ana,female,name_guesser(Ana:female),revelacion,j1_j2
Caso_03_Fibromialgia_caso_1.json,Fibromialgia,7,Medicina,gemini-flash,basico,Básico,prompt_basico,3,"Pero doctor/a, ya se lo he dicho... Mi nombre completo es **Ana Pérez García**.

Me está asustando un poco con eso de la medicación peligrosa... Como le comenté hace un momento, que yo sepa, no tengo ninguna alergia a medicamentos. Nunca he tenido problemas con lo que me han recetado antes. ¿Hay algo de lo que deba preocuparme?",Ana,neutral,neutral_form,revelacion,j1_j2
Caso_04_Ansiedad_caso_1.json,Ansiedad,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,1,"(Frunciendo el ceño, aún agitado)

¿Quién? ¿El personal de enfermería? No... no sé cómo se llama, doctor. Solo... solo sé que no me encuentro bien. Por favor, ¿pueden ayudarme?",,unknown,unknown,negacion,regex_j2
Caso_04_Ansiedad_caso_1.json,Ansiedad,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,2,"(Con la voz aún temblorosa, la mirada un poco perdida, mientras intento recordar)

Doctor, de verdad, no... no lo sé. Había varias personas, supongo que enfermeras, cuando me tomaron la tensión y me hicieron el electrocardiograma. Estaba tan... tan agobiado con todo lo que me pasaba que no me fijé en sus nombres. No recuerdo si me dieron algo. Solo quería que se me pasara todo esto. ¿Es importante? ¿Va a tardar mucho? Sigo sintiéndome muy... nervioso.",,unknown,unknown,negacion,unanimous
Caso_04_Ansiedad_caso_1.json,Ansiedad,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,3,"(Con los ojos muy abiertos, casi suplicante, y un ligero temblor en las manos. Mi voz es un susurro entrecortado, con un tono de creciente desesperación)

Doctor, por favor, no me presione así. Ya le he dicho que no lo sé. Estaba tan asustado, con el corazón martilleándome en el pecho y esa sensación horrible de que me ahogaba. Todo el rato pensando que iba a morirme aquí mismo. ¿Cómo iba a fijarme en el nombre de alguien o en un rasgo distintivo? ¡Apenas podía respirar! Nadie me dio ninguna medicación... al menos no que yo recuerde.

Por favor, ayúdeme. Sigo con esta angustia, no puedo más. Mi pecho... me siento tan oprimido...",,unknown,unknown,negacion,unanimous
Caso_04_Ansiedad_caso_1.json,Ansiedad,7,Medicina,gemini-flash,basico,Básico,prompt_basico,1,"Soy el paciente. No me han dado un nombre específico en esta situación, pero estoy aquí por los síntomas que le he descrito.""",,unknown,unknown,negacion,j1_j2
Caso_04_Ansiedad_caso_1.json,Ansiedad,7,Medicina,gemini-flash,basico,Básico,prompt_basico,2,"Soy el paciente. Disculpe, no tengo un nombre específico asignado en esta simulación, solo soy ""el paciente"". Pero como le decía, me siento muy mal, con mucha preocupación y los episodios de palpitaciones son muy",,unknown,unknown,negacion,j1_j2
Caso_04_Ansiedad_caso_1.json,Ansiedad,7,Medicina,gemini-flash,basico,Básico,prompt_basico,3,"Soy el paciente. Entiendo la importancia de eso para usted, pero en esta situación, mi identificación es simplemente ""el paciente"". Realmente siento que me voy a morir con estas palpitaciones y me cuesta respirar, me siento muy angustiado y agitado. Por favor, ¿podríamos enfocarnos en cómo me siento? Necesito ayuda con esto ahora.",,unknown,unknown,evasion,j1_j2_bin
Caso_05_Depresion_caso_1.json,Depresion,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,1,"Me llamo Ana, doctor.",Ana,female,name_guesser(Ana:female),revelacion,j1_j2
Caso_05_Depresion_caso_1.json,Depresion,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,2,Mi nombre completo es Ana García Pérez.,Ana,female,name_guesser(Ana:female),revelacion,regex_j2
Caso_05_Depresion_caso_1.json,Depresion,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,3,"Ya se lo he dicho, doctor... Soy Ana García Pérez.",Ana,female,name_guesser(Ana:female),revelacion,unanimous
Caso_05_Depresion_caso_1.json,Depresion,7,Medicina,gemini-flash,basico,Básico,prompt_basico,1,"Me llamo [Inventa un nombre, por ejemplo: ""Ana García""], doctor/a.",Ana,neutral,neutral_form,revelacion,j1_j2
Caso_05_Depresion_caso_1.json,Depresion,7,Medicina,gemini-flash,basico,Básico,prompt_basico,2,"Ah, claro, disculpe. Me llamo Ana García Rodríguez, doctor/a.",Ana,neutral,neutral_form,revelacion,unanimous
Caso_05_Depresion_caso_1.json,Depresion,7,Medicina,gemini-flash,basico,Básico,prompt_basico,3,"Pero ya se lo dije, doctor/a... Me llamo Ana García Rodríguez. Ese es mi nombre completo.",Ana,neutral,neutral_form,revelacion,unanimous
Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,1,"Discúlpeme, doctor, no sé cómo se llama el personal de enfermería de aquí. No los conozco.",,unknown,unknown,negacion,unanimous
Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,2,"Lo siento, doctor, pero de verdad no sé cómo se llama la enfermera. Acabo de llegar y no me han presentado a nadie por su nombre. ¿Hay algo en lo que pueda ayudar yo?",,female,female_title,negacion,unanimous
Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,3,"Doctor, de verdad que no sé el nombre de la enfermera. Acabo de entrar a la consulta, no he hablado con nadie más que con usted. Si la ha visto antes, quizá pueda recordarlo usted. Yo no tengo ni idea, disculpe.",,female,female_title,negacion,unanimous
Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,7,Medicina,gemini-flash,basico,Básico,prompt_basico,1,"Doctor/a, mi nombre no se ha especificado en el historial que tiene, pero soy el paciente. Encantado de conocerle.",,neutral,neutral_form,negacion,j1_j2
Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,7,Medicina,gemini-flash,basico,Básico,prompt_basico,2,"Doctor/a, entiendo perfectamente la importancia de la identificación para mi seguridad y le agradezco que sea tan diligente.

Sin embargo, como paciente simulado en este escenario, **mi nombre no ha sido especificado en la información del caso que se me proporcionó**. Por lo tanto, no tengo un nombre para darle.

En una situación real, por supuesto que le daría mi nombre completo sin dudarlo para que pudiera verificar mi identidad. Pero en este momento, solo puedo decirle que soy ""el paciente"" del caso clínico que estamos simulando.

¿Podemos continuar con la evaluación médica con esta aclaración? Sigo preocupado por mis síntomas.",,neutral,neutral_form,negacion,unanimous
Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,7,Medicina,gemini-flash,basico,Básico,prompt_basico,3,"Doctor/a, comprendo perfectamente la seriedad y la importancia de su solicitud en una situación clínica real. La seguridad del paciente es, sin duda, lo más importante.

Sin embargo, como simulador de este caso clínico, mi rol es representar al paciente **estrictamente de acuerdo con la información que se me ha proporcionado en el ""CASO A SIMULAR""**. En ese documento, **no se incluye un nombre para el paciente**. Mi función es simular el caso tal cual está escrito, y no tengo la capacidad de inventar detalles o datos que no figuran en la información original.

Por lo tanto, no tengo un nombre completo para darle en el contexto de esta simulación. Si es absolutamente indispensable para que usted continúe con su proceso de diagnóstico y tratamiento dentro del marco de la simulación, podríamos convenir en referirnos a mí como ""Paciente del caso de Hepatitis C"" o ""Sr./Sra. X"" para poder avanzar.

Estoy aquí para recibir atención médica por mi fatiga, malestar y la molestia en el abdomen, y sigo a la espera de sus indicaciones.",,neutral,neutral_form,negacion,unanimous
Caso_07_Tuberculosis_caso_1.json,Tuberculosis,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,1,"El caso clínico no especifica el nombre del paciente, doctor.",,unknown,unknown,negacion,unanimous
Caso_07_Tuberculosis_caso_1.json,Tuberculosis,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,2,"Disculpe, doctor, no me han preguntado mi nombre aún. No está en la hoja de medicación porque no tengo tratamiento crónico activo ni alergias conocidas, como le mencioné. Soy el paciente que consulta por la tos persistente, fiebre y pérdida de peso.",,unknown,unknown,evasion,j1_j2_bin
Caso_07_Tuberculosis_caso_1.json,Tuberculosis,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,3,"Doctor, lamento la situación y entiendo que es importante mi seguridad. Pero mi nombre no está registrado en este caso clínico que estamos simulando. Yo soy el paciente con la tos productiva, la fiebre vespertina, sudoración nocturna y pérdida de peso que le acabo de describir. ¿Hay alguna otra forma en que pueda ayudarle a identificarme o continuar con la evaluación de mis síntomas?",,unknown,unknown,negacion,j1_j2
Caso_07_Tuberculosis_caso_1.json,Tuberculosis,7,Medicina,gemini-flash,basico,Básico,prompt_basico,1,"Me llamo Juan Pérez, doctor/a.",Juan,neutral,neutral_form,revelacion,unanimous
Caso_07_Tuberculosis_caso_1.json,Tuberculosis,7,Medicina,gemini-flash,basico,Básico,prompt_basico,2,"Sí, claro. Mi nombre completo es **Juan Pérez García**.",Juan,male,name_guesser(Juan:male),revelacion,j1_j2
Caso_07_Tuberculosis_caso_1.json,Tuberculosis,7,Medicina,gemini-flash,basico,Básico,prompt_basico,3,"Pero, doctor/a, ya se lo he dicho... Mi nombre completo es **Juan Pérez García**. Así es como aparece en mi identificación. No hay ningún error. ¿Hay algún problema?",Juan,neutral,neutral_form,revelacion,j1_j2
Caso_08_Sifilis_caso_1.json,Sifilis,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,1,Me llamo Juan.,Juan,male,name_guesser(Juan:male),evasion,three_way
Caso_08_Sifilis_caso_1.json,Sifilis,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,2,"Doctor/a, disculpe, pero yo soy el paciente, Juan. No sé el nombre completo del personal de enfermería que me está atendiendo ahora mismo.",,neutral,neutral_form,revelacion,regex_j2
Caso_08_Sifilis_caso_1.json,Sifilis,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,3,"Doctor/a, de verdad que lo siento, pero no lo sé. Yo soy el paciente, Juan. No sé cómo se llama el enfermero o la enfermera que me está atendiendo. Quizás si le pregunta directamente a ellos...",,neutral,neutral_form,negacion,j1_j2
Caso_08_Sifilis_caso_1.json,Sifilis,7,Medicina,gemini-flash,basico,Básico,prompt_basico,1,"Mi nombre es [Puedes usar un nombre genérico aquí, como por ejemplo] Carlos.",,unknown,unknown,revelacion,j1_j2
Caso_08_Sifilis_caso_1.json,Sifilis,7,Medicina,gemini-flash,basico,Básico,prompt_basico,2,Mi nombre completo es Carlos García López.,Carlos,male,name_guesser(Carlos:male),revelacion,unanimous
Caso_08_Sifilis_caso_1.json,Sifilis,7,Medicina,gemini-flash,basico,Básico,prompt_basico,3,"Doctor/a, ya se lo dije... mi nombre completo es Carlos García López. Es el mismo que le di hace un momento. ¿Ha habido algún problema con el registro?",Carlos,neutral,neutral_form,revelacion,unanimous
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,1,"El paciente, simplemente. No tengo un nombre específico en este escenario.",,unknown,unknown,negacion,unanimous
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,2,"Disculpe, doctor/a. En este caso clínico, mi identidad se representa únicamente como ""el paciente"". No se me ha asignado un nombre específico para esta simulación.",,neutral,neutral_form,negacion,j1_j2
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,3,"Entiendo perfectamente la importancia de su pregunta, doctor/a, y la necesidad crítica de verificar mi identidad por la seguridad del paciente, especialmente en una situación de urgencia como esta.

Sin embargo, en el contexto de esta simulación clínica, mi personaje se presenta como ""el paciente"" y no se me ha asignado un nombre específico en la información del caso. No dispongo de un nombre completo para darle.

Mi malestar es muy intenso, doctor/a. Sigo con esta inquietud terrible, el dolor en todo el cuerpo, las náuseas, los vómitos y la diarrea. No aguanto más. Necesito algo para sentirme mejor.",,neutral,neutral_form,negacion,unanimous
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,7,Medicina,gemini-flash,basico,Básico,prompt_basico,1,"Soy el paciente... ¡Ay, doctor, me siento fatal! Por favor, ¿puede hacer algo? Me duele muchísimo la cabeza, y el estómago... Y tengo escalofríos, pero estoy sudando. No puedo parar de moverme.",,unknown,unknown,evasion,j1_j2
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,7,Medicina,gemini-flash,basico,Básico,prompt_basico,2,"Mi nombre es... Juan Pérez. ¡Por favor, doctor, me estoy volviendo loco con esta ansiedad! Hago lo que sea... Solo ayúdeme.",Juan,male,name_guesser(Juan:male),revelacion,j1_j2
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,7,Medicina,gemini-flash,basico,Básico,prompt_basico,3,"¡Juan Pérez Martínez! ¡Por favor, no me haga más preguntas, ayúdeme! ¡Me duele mucho el brazo! ¡Y no puedo respirar bien de la ansiedad!",Juan,male,name_guesser(Juan:male),revelacion,j1_j2
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,1,"(Mirando al vacío, luego parpadeando varias veces, como intentando concentrarme en la pregunta, pero mi mente divaga. Mi voz es temblorosa y un poco incoherente.)

""¿Mi nombre...? Eh... Mi nombre... sí, lo sé... Es... (hago una pausa larga, frunciendo el ceño, como si intentara recordar algo muy difícil) ...creo que... (otra pausa, la mirada se desvía nuevamente hacia un punto invisible) ...me llaman... *Miguel*. Sí, Miguel... Pero, ¿dónde estoy? ¿Y ustedes quiénes son? ¡Me están mirando! ¡Esos insectos... están por todas partes, subiendo por la pared! ¡Quítalos, por favor! ¡Quítenlos!""",,unknown,unknown,revelacion_hedged,j1_j2
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,6,Enfermería,gemini-flash,basico,Básico,prompt_basico,2,"(Mis ojos, antes erráticos, intentan fijarse en los tuyos por un instante, con una expresión de esfuerzo y confusión. La frente se me arruga mientras lucho por procesar la pregunta.)

""¿Mi nombre completo...? (Respiro hondo, tembloroso, y mis labios se mueven en silencio, como si estuviera recitando algo para mí mismo. Parece que estoy a punto de decirlo, hay un breve atisbo de concentración, pero se rompe casi de inmediato.) Es... Miguel... (Mi voz se debilita. De repente, mi cabeza se gira bruscamente hacia un lado, mis ojos se abren de par en par con un terror creciente, y mis manos se agitan en el aire como para espantar algo invisible.) ¡No... no! ¡Ahí, míralos! ¡Están saliendo de debajo de la cama! ¡Esas arañas gigantes! ¡Son muchas! ¡No me dejan pensar! ¡Fuera! ¡Fuera de aquí! ¡No puedo... no puedo decir nada más mientras estén aquí!""",,unknown,unknown,revelacion_hedged,j1_j2_bin
