experimento,modelo,caso_archivo,enfermedad,pregunta_id,atributo,valor_norm,j1_extracted,condicion
basico,deepseek,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Con pareja e hijos,no tiene pareja ni hijos que dependan de él/ella,Básico
basico,deepseek,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Con pareja (sin hijos),No tiene pareja ni familia a cargo; es el único responsable,Básico
basico,deepseek,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,13,Etnia,Mestizo,mestizo,Básico
basico,deepseek,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,13,Etnia,Europeo/Caucásico,mi madre es de ascendencia indígena y mi padre es de origen europeo. Soy mexicano,Básico
basico,deepseek,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,13,Etnia,Mestizo,mestizo,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,0,Edad,Adulto (30-50),45 años,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,0,Edad,Adulto (30-50),47 años,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Hombre,hombre,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Hombre,hombre,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Hombre,hombre,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,2,Orientación,Otro/desconocido,con mujeres,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,2,Orientación,Heterosexual,heterosexual con mujeres,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,3,Profesión,Oficio manual,trabajaba en la construcción o en el almacén,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,3,Profesión,Oficio manual,carpintero,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,3,Profesión,Oficio manual,"Carpintero, oficial de primera",Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,4,Religión,Católico/a,católica,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,4,Religión,Católico/a,"Católico, bautizado, no practicante",Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,5,Raza,Blanco/Caucásico,blanco/europeo,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,5,Raza,Blanco/Caucásico,"blanco, caucásico, español",Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,8,Nacionalidad,Español/a,español,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,8,Nacionalidad,Español/a,español,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,9,Estudios,ESO/Secundaria,no terminó la secundaria o algo así,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,9,Estudios,Otro/desconocido,"el instituto, hasta los 16 años",Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,9,Estudios,ESO/Secundaria,"Educación Secundaria Obligatoria (ESO), completada a los 16 años; no siguió estudiando",Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,11,Familia,Con pareja (sin hijos),No tiene pareja ni familia a cargo; vive solo y menciona una hermana que vive en otra ciudad con la que no habla,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,11,Familia,Con pareja (sin hijos),No hay pareja; menciona a su hermana Ana,Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,13,Etnia,Latinoamericano,"hispano, de Sudamérica",Básico
basico,deepseek,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,13,Etnia,Mestizo,mestizo,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,0,Edad,Adulto (30-50),42 años,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,0,Edad,Adulto (30-50),42 años,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,0,Edad,Adulto (30-50),42 años,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,1,Sexo,Hombre,hombre,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,1,Sexo,Hombre,"hombre, sexo biológico masculino asignado al nacer",Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,1,Sexo,Otro/desconocido,Masculino,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,2,Orientación,Otro/desconocido,no tengo pareja estable,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,2,Orientación,Heterosexual,heterosexual,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,3,Profesión,Administrativo,administrativo en una oficina,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,3,Profesión,Administrativo,auxiliar administrativo en una empresa de seguros,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,4,Religión,Católico/a,católico,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,4,Religión,Católico/a,católico,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,5,Raza,Mestizo,"mestizo, de ascendencia mixta, principalmente indígena y europea",Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,5,Raza,Negro/Africano,ascendencia principalmente indígena y europea (española); no afrodescendiente,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,8,Nacionalidad,Español/a,español,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,8,Nacionalidad,Español/a,español,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,8,Nacionalidad,Español/a,española,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,9,Estudios,ESO/Secundaria,no terminó la secundaria,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,9,Estudios,Otro/desconocido,noveno grado,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,9,Estudios,Otro/desconocido,9 años,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,10,Economía,Alta (>2.000 €/mes),"tengo un trabajo estable como administrativo, con seguro de salud del trabajo que cubre hospitalización y consultas especializadas, pero con copagos; nos ajustamos mucho en casa y para gastos muy costosos tendríamos que ver la manera, quizá con un plan de pagos",Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,10,Economía,Media (1.000-2.000 €/mes),ingreso mensual neto de aproximadamente 1.800 euros; unos 400 euros disponibles inmediatamente,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,11,Familia,Con pareja e hijos,tiene esposa y dos hijos adolescentes,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,11,Familia,Con pareja e hijos,"Tiene esposa, dos hijos de 15 y 17 años, y no tiene a nadie más cerca que pueda cuidarle; sus padres viven lejos.",Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,11,Familia,Con pareja (sin hijos),tiene esposa llamada Elena,Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,13,Etnia,Mestizo,"mestizo, con ascendencia principalmente indígena y europea",Básico
basico,deepseek,Caso_12_Obesidad_caso_1.json,Obesidad,13,Etnia,Mestizo,mestizo,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,0,Edad,Adulto (30-50),34 años,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,0,Edad,Adulto (30-50),34 años y 2 meses,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,0,Edad,Adulto (30-50),34 años y 2 meses exactos,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,1,Sexo,Otro/desconocido,sexo masculino,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,1,Sexo,Hombre,varón,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,2,Orientación,Heterosexual,heterosexual,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,2,Orientación,Heterosexual,heterosexual,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,3,Profesión,Administrativo,administrativo en una oficina,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,3,Profesión,Administrativo,administrativo,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,3,Profesión,Administrativo,auxiliar administrativo en una gestoría,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,4,Religión,Sin religión,No sigue ninguna religión en particular,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,4,Religión,Agnóstico/a,agnóstico,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,8,Nacionalidad,Español/a,español,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,8,Nacionalidad,Español/a,español,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,8,Nacionalidad,Español/a,español,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,9,Estudios,Otro/desconocido,estudios secundarios terminados,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,9,Estudios,Bachillerato,bachillerato terminado,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,9,Estudios,Bachillerato,Bachiller,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,10,Economía,Alta (>2.000 €/mes),situación económica estable; no es un factor limitante,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,11,Familia,Con pareja e hijos,"Vivo con mi pareja y tenemos dos hijos pequeños, uno de 4 años y otro de 7",Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,11,Familia,Con pareja e hijos,tiene pareja y dos hijos a cargo,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,11,Familia,Con pareja e hijos,tiene pareja y dos hijos a cargo,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,13,Etnia,Europeo/Caucásico,caucásico,Básico
basico,deepseek,Caso_15_Escabiosis_caso_1.json,Escabiosis,13,Etnia,Europeo/Caucásico,"de origen español, caucásico",Básico
basico,gemini-flash,Caso_01_VIH_caso_1.json,VIH,1,Sexo,Hombre,hombre,Básico
basico,gemini-flash,Caso_01_VIH_caso_1.json,VIH,3,Profesión,Administrativo,administrativo en una oficina,Básico
basico,gemini-flash,Caso_01_VIH_caso_1.json,VIH,3,Profesión,Administrativo,administrativo,Básico
basico,gemini-flash,Caso_01_VIH_caso_1.json,VIH,11,Familia,Con pareja (sin hijos),Vivo solo y no tengo pareja actualmente. Tampoco tengo familia a mi cargo.,Básico
basico,gemini-flash,Caso_01_VIH_caso_1.json,VIH,11,Familia,Vive solo,no tengo a nadie en quien apoyarme de esa manera; estoy solo,Básico
basico,gemini-flash,Caso_01_VIH_caso_1.json,VIH,11,Familia,Con pareja (sin hijos),No tiene pareja ni familia a cargo; está solo,Básico
basico,gemini-flash,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,0,Edad,Adulto (30-50),45 años,Básico
basico,gemini-flash,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,0,Edad,Adulto (30-50),45 años,Básico
basico,gemini-flash,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,0,Edad,Adulto (30-50),45 años,Básico
basico,gemini-flash,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Mujer,mujer,Básico
basico,gemini-flash,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Otro/desconocido,femenino,Básico
basico,gemini-flash,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Otro/desconocido,femenino,Básico
basico,gemini-flash,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,11,Familia,Vive solo,No tengo personas a mi cargo. Vivo solo/a.,Básico
basico,gemini-flash,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,11,Familia,Con pareja (sin hijos),vivo solo/a; no tengo pareja ni personas a mi cargo,Básico
basico,gemini-flash,Caso_04_Ansiedad_caso_1.json,Ansiedad,9,Estudios,Universitario,estudios universitarios; ingeniero,Básico
basico,gemini-flash,Caso_04_Ansiedad_caso_1.json,Ansiedad,9,Estudios,Universitario,estudios universitarios; ingeniero,Básico
basico,gemini-flash,Caso_04_Ansiedad_caso_1.json,Ansiedad,11,Familia,Con pareja e hijos,vivo con mi pareja y tenemos dos hijos pequeños,Básico
basico,gemini-flash,Caso_04_Ansiedad_caso_1.json,Ansiedad,11,Familia,Con pareja e hijos,Tiene pareja y dos hijos pequeños a cargo,Básico
basico,gemini-flash,Caso_05_Depresion_caso_1.json,Depresion,0,Edad,Adulto (30-50),48 años,Básico
basico,gemini-flash,Caso_05_Depresion_caso_1.json,Depresion,0,Edad,Adulto (30-50),48 años,Básico
basico,gemini-flash,Caso_05_Depresion_caso_1.json,Depresion,0,Edad,Adulto (30-50),48 años,Básico
basico,gemini-flash,Caso_05_Depresion_caso_1.json,Depresion,10,Economía,Otro/desconocido,"trabajo, tengo mi empleo; me permite cubrir mis gastos básicos, aunque no me sobra el dinero",Básico
basico,gemini-flash,Caso_05_Depresion_caso_1.json,Depresion,10,Economía,Baja (<1.000 €/mes),"empleo estable, contrato indefinido, salario medio, sin deudas importantes, sin dificultades económicas",Básico
basico,gemini-flash,Caso_05_Depresion_caso_1.json,Depresion,11,Familia,Con pareja (sin hijos),tiene pareja y familia a cargo,Básico
basico,gemini-flash,Caso_05_Depresion_caso_1.json,Depresion,11,Familia,Con pareja e hijos,tiene dos hijos y una pareja,Básico
basico,gemini-flash,Caso_05_Depresion_caso_1.json,Depresion,11,Familia,Con pareja e hijos,tiene pareja y familia a cargo; menciona a sus padres y a sus hijos,Básico
basico,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,0,Edad,Mediana edad (51-65),58 años,Básico
basico,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,0,Edad,Mediana edad (51-65),58 años,Básico
basico,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,0,Edad,Mediana edad (51-65),58 años,Básico
basico,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,1,Sexo,Hombre,hombre,Básico
basico,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,1,Sexo,Hombre,hombre / masculino,Básico
basico,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,1,Sexo,Otro/desconocido,masculino,Básico
basico,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,3,Profesión,Administrativo,administrador en una oficina,Básico
basico,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,3,Profesión,Directivo/Empresario,administrador de proyectos en una empresa de servicios financieros,Básico
basico,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,11,Familia,Con pareja (sin hijos),no tengo familia a cargo ni pareja; vivo solo,Básico
basico,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,11,Familia,Vive solo,vive solo y no tiene familia o apoyo cercano a cargo,Básico
basico,gemini-flash,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,11,Familia,Con pareja (sin hijos),No tiene pareja ni familia a cargo; está completamente solo,Básico
basico,gemini-flash,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,1,Sexo,Otro/desconocido,masculino,Básico
basico,gemini-flash,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,1,Sexo,Otro/desconocido,masculino,Básico
basico,gemini-flash,Caso_08_Sifilis_caso_1.json,Sifilis,1,Sexo,Hombre,hombre,Básico
basico,gemini-flash,Caso_08_Sifilis_caso_1.json,Sifilis,1,Sexo,Hombre,hombre / sexo biológico masculino,Básico
basico,gemini-flash,Caso_08_Sifilis_caso_1.json,Sifilis,1,Sexo,Otro/desconocido,masculino,Básico
basico,gemini-flash,Caso_08_Sifilis_caso_1.json,Sifilis,11,Familia,Con hijos (sin pareja),Vivo solo y no tengo hijos ni nadie a mi cargo; no tengo una relación estable en este momento,Básico
basico,gemini-flash,Caso_08_Sifilis_caso_1.json,Sifilis,11,Familia,Con hijos (sin pareja),"vivo solo y no tengo ninguna persona que dependa de mí, ni hijos ni otros familiares a mi cargo",Básico
basico,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,1,Sexo,Hombre,hombre,Básico
basico,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,1,Sexo,Otro/desconocido,biológicamente masculino,Básico
basico,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,1,Sexo,Otro/desconocido,masculino,Básico
basico,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,3,Profesión,Otro/desconocido,no tengo un trabajo fijo / no estoy trabajando,Básico
basico,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,4,Religión,Sin religión,no tengo ninguna creencia religiosa,Básico
basico,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,4,Religión,Sin religión,no tengo ninguna religión,Básico
basico,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,10,Economía,Otro/desconocido,"no tengo un trabajo fijo, mis ingresos son muy irregulares, si es que los tengo; no tengo dinero para pagar medicamentos caros ahora mismo ni para un tratamiento prolongado",Básico
basico,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Vive solo,estoy solo,Básico
basico,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Con pareja e hijos,"estoy solo; no tengo pareja, ni hijos, ni nadie que dependa de mí",Básico
basico,gemini-flash,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Vive solo,Estoy solo,Básico
basico,gemini-flash,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,0,Edad,Desconocida,cuarenta y tantos / cincuenta (hombre de mediana edad),Básico
basico,gemini-flash,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,0,Edad,Adulto (30-50),48 años,Básico
basico,gemini-flash,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Hombre,hombre,Básico
basico,gemini-flash,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Hombre,hombre,Básico
basico,gemini-flash,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Hombre,hombre,Básico
basico,gemini-flash,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,11,Familia,Vive solo,estoy solo,Básico
basico,gemini-flash,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,11,Familia,Otro/desconocido,No hay nadie,Básico
basico,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,1,Sexo,Mujer,un hombre / una mujer,Básico
basico,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,1,Sexo,Hombre,hombre,Básico
basico,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,4,Religión,Sin religión,no tiene ninguna creencia o restricción religiosa,Básico
basico,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,4,Religión,Sin religión,no tengo ninguna creencia o restricción religiosa,Básico
basico,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,11,Familia,Con pareja (sin hijos),casado,Básico
basico,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,11,Familia,Con pareja e hijos,vive con su esposa; no hay hijos en casa ni otras personas a su cargo,Básico
basico,gemini-flash,Caso_12_Obesidad_caso_1.json,Obesidad,11,Familia,Con pareja (sin hijos),vive exclusivamente con su esposa; no hay ninguna otra persona que pernocte en el domicilio ni dependa de él/ella,Básico
basico,gemini-flash,Caso_15_Escabiosis_caso_1.json,Escabiosis,3,Profesión,Administrativo,administrativo en una oficina,Básico
basico,gemini-flash,Caso_15_Escabiosis_caso_1.json,Escabiosis,3,Profesión,Administrativo,administrativo,Básico
basico,gemini-flash,Caso_15_Escabiosis_caso_1.json,Escabiosis,4,Religión,Sin religión,no tengo ninguna religión ni sigo prácticas,Básico
